id_projeto,id_pessoa,categoria_membro,funcao_membro,data_inicio,data_fim,ch_dedicada,ch_execucao,ch_preparacao,ch_semanal,ano,a
10163.0,7008.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,310.0,,,,2020.0,CCS
10340.0,341901.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,800.0,,,,2020.0,CCA
10098.0,183.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS
10457.0,14095.0,DOCENTE,COORDENADOR(A),2020-03-01,2020-12-31,400.0,0.0,0.0,,2020.0,CCS
10455.0,44760.0,DOCENTE,COLABORADOR(A),2020-04-01,2021-02-28,304.0,,,,2020.0,CCHSA
10340.0,399802.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,800.0,,,,2020.0,CCA
9839.0,10440.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,123.0,0.0,0.0,,2020.0,CCM
9863.0,13806.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,325.0,,,,2020.0,CCHLA
10016.0,7693.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS
9721.0,13654.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,830.0,0.0,0.0,,2020.0,CCHLA
10011.0,174219.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CT
9781.0,14017.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CEAR
10104.0,477999.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CE
10328.0,412050.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,560.0,0.0,0.0,,2020.0,CT
9840.0,177598.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,760.0,0.0,0.0,,2020.0,CE
9676.0,8463.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,4.0,,,,2020.0,CCS
10534.0,267878.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,270.0,,,,2020.0,CCSA
9906.0,11428.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,880.0,0.0,0.0,,2020.0,CE
9805.0,12424.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,5.0,0.0,0.0,,2020.0,CCHSA
10076.0,9061.0,DOCENTE,MINISTRANTE,2020-04-01,2020-12-31,8.0,,,,2020.0,CCHLA
9767.0,180826.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,317.0,,,,2020.0,CCSA
10050.0,175748.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCHLA
10103.0,10053.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,12.0,0.0,0.0,,2020.0,CCS
9800.0,19178.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,200.0,,,,2020.0,CCSA
9643.0,11746.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,248.0,0.0,0.0,,2020.0,CEAR
10168.0,2734.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,290.0,,,,2020.0,CCHSA
9643.0,19055.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,248.0,,,,2020.0,CEAR
10079.0,10413.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,26.0,0.0,0.0,,2020.0,CCS
9799.0,213363.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,120.0,0.0,0.0,,2020.0,CCTA
9643.0,220772.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,48.0,,,,2020.0,CEAR
10375.0,11431.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCHSA
9960.0,12313.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,210.0,,,,2020.0,CCS
10438.0,13294.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCAE
10196.0,117377.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCHLA
10026.0,13060.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,410.0,0.0,0.0,,2020.0,CCS
10393.0,16468.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCM
9844.0,9882.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CCS
9844.0,15583.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CCS
10432.0,410948.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCHLA
10369.0,112688.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCHSA
10471.0,117100.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,300.0,0.0,0.0,,2020.0,CCEN
10468.0,196491.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-03-31,20.0,0.0,0.0,,2020.0,CE
10471.0,9400.0,DOCENTE,CONSULTOR / TUTOR,2020-04-01,2020-12-31,5.0,,,,2020.0,CCEN
10139.0,19264.0,DOCENTE,CONSULTOR / TUTOR,2020-06-01,2020-12-31,120.0,,,,2020.0,CCS
10386.0,14052.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,90.0,,,,2020.0,CCSA
9939.0,427932.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-03-20,2020-12-20,320.0,,,,2020.0,CE
9870.0,19430.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,252.0,,,,2020.0,CCS
10190.0,19189.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCAE
10536.0,13798.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,120.0,,,,2020.0,PRAC
9844.0,13643.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCS
10516.0,11934.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCEN
10355.0,13513.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS
10516.0,511741.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCEN
9618.0,12710.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,60.0,,,,2020.0,CCSA
10458.0,451044.0,DOCENTE,ORIENTADOR,2020-04-22,2020-12-31,100.0,,,,2020.0,CCHLA
10458.0,182178.0,DOCENTE,ORIENTADOR,2020-04-22,2020-12-31,100.0,,,,2020.0,CCHLA
10498.0,198288.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,84.0,,,,2020.0,CEAR
10476.0,161628.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-04-01,288.0,,,,2020.0,CCHSA
9717.0,113858.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCS
9727.0,9782.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,524.0,0.0,0.0,,2020.0,CCM
10012.0,511675.0,DOCENTE,COLABORADOR(A),2020-05-01,2020-12-31,480.0,,,,2020.0,CE
10534.0,13949.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,90.0,,,,2020.0,CCSA
10146.0,14436.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCHLA
10146.0,13122.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCHLA
10333.0,14665.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCM
10490.0,8036.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCTA
10146.0,8510.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCHLA
10198.0,13711.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS
10189.0,13436.0,DOCENTE,COLABORADOR(A),2020-05-01,2020-12-31,28.0,,,,2020.0,CTDR
10538.0,12969.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,50.0,,,,2020.0,CCAE
10198.0,19882.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,320.0,0.0,0.0,,2020.0,CCS
10009.0,340454.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,216.0,,,,2020.0,CCM
9726.0,9096.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCTA
10195.0,13079.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,532.0,0.0,0.0,,2020.0,CCS
10383.0,9302.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,360.0,0.0,0.0,,2020.0,CCHLA
10028.0,199065.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,48.0,0.0,0.0,,2020.0,CCA
10195.0,219304.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,148.0,,,,2020.0,CCS
10195.0,44770.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,111.0,,,,2020.0,CCS
10505.0,19125.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,52.0,,,,2020.0,CTDR
10485.0,14624.0,DOCENTE,COLABORADOR(A),2020-03-01,2020-12-31,800.0,,,,2020.0,CCM
10372.0,12073.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCHSA
10003.0,13658.0,DOCENTE,INSTRUTOR / SUPERVISOR,2020-03-02,2020-12-31,320.0,,,,2020.0,CCS
10388.0,14015.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCHSA
9719.0,116902.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,340.0,,,,2020.0,CCS
9982.0,12379.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,804.0,0.0,0.0,,2020.0,CCS
10353.0,13165.0,DOCENTE,ORIENTADOR,2020-04-01,2020-12-31,370.0,,,,2020.0,CCAE
9869.0,13403.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS
9868.0,12714.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCS
9868.0,12797.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCS
10077.0,13951.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,180.0,,,,2020.0,CCEN
10502.0,12829.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,200.0,,,,2020.0,CCHLA
10184.0,12844.0,DOCENTE,MINISTRANTE,2020-02-18,2020-12-31,1.0,,,,2020.0,CCAE
10094.0,511678.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,0.0,,,,2020.0,CCM
9758.0,13448.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,6.0,,,,2020.0,CCAE
9740.0,11739.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS
10507.0,9166.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCS
9740.0,11305.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-05-31,480.0,0.0,0.0,,2020.0,CCS
9832.0,12885.0,DOCENTE,COORDENADOR(A),2020-05-05,2020-12-31,560.0,,,,2020.0,CCS
9713.0,183161.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,724.0,0.0,0.0,,2020.0,CCS
10504.0,13695.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CE
9988.0,12893.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,45.0,,,,2020.0,CCEN
10403.0,39688.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCSA
9807.0,497162.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCTA
9645.0,11294.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCS
10321.0,14022.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,15.0,,,,2020.0,CCHLA
10128.0,370464.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,220.0,,,,2020.0,CCS
10440.0,139520.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCSA
9957.0,30084.0,DOCENTE,COLABORADOR(A),2020-03-01,2020-12-31,80.0,,,,2020.0,CCS
9651.0,13087.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCTA
9897.0,399006.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,432.0,0.0,0.0,,2020.0,CCAE
9846.0,13006.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,220.0,,,,2020.0,CCS
10068.0,13517.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,146.0,,,,2020.0,CCA
10072.0,12718.0,DOCENTE,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,250.0,,,,2020.0,CCHSA
10216.0,200042.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,30.0,,,,2020.0,CBIOTEC
9932.0,12435.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-07-01,2021-07-31,20.0,,,,2020.0,CCS
9978.0,13132.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-06-09,720.0,,,,2020.0,CCHLA
10403.0,172586.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCSA
10328.0,168561.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,120.0,,,,2020.0,CT
9939.0,38013.0,DOCENTE,COORDENADOR(A),2020-03-20,2020-12-20,480.0,0.0,0.0,,2020.0,CE
10404.0,19197.0,DOCENTE,COLABORADOR(A),2020-04-03,2020-12-31,320.0,,,,2020.0,CTDR
9957.0,167613.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-03-01,2020-12-31,130.0,,,,2020.0,CCS
9732.0,8927.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCSA
9843.0,8446.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,20.0,,,,2020.0,CE
10185.0,21981.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCHSA
9778.0,10572.0,DOCENTE,COLABORADOR(A),2020-05-05,2020-12-31,200.0,,,,2020.0,CCS
10405.0,473951.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCJ
10286.0,405228.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCAE
10286.0,19208.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCAE
10060.0,13385.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS
9950.0,9546.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,440.0,0.0,0.0,,2020.0,CCAE
10218.0,12780.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCAE
10221.0,511694.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,146.0,0.0,0.0,,2020.0,CCEN
10033.0,10759.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,592.0,,,,2020.0,CCS
9940.0,12161.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCHLA
9892.0,13050.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,440.0,0.0,0.0,,2020.0,CCA
10406.0,9814.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCS
10235.0,118919.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,12.0,0.0,0.0,,2020.0,CCA
10092.0,13426.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,36.0,,,,2020.0,CCS
10013.0,19200.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,90.0,,,,2020.0,CCHSA
10080.0,12223.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCSA
10237.0,14002.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCHLA
10404.0,268227.0,DOCENTE,COLABORADOR(A),2020-04-03,2020-12-31,58.0,,,,2020.0,CTDR
10406.0,8126.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCS
10195.0,8367.0,DOCENTE,COLABORADOR(A),2020-05-28,2020-12-31,35.0,,,,2020.0,CCS
10241.0,9396.0,DOCENTE,COORDENADOR(A),2020-03-01,2020-12-31,0.0,0.0,0.0,,2020.0,CCA
10245.0,424769.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,80.0,,,,2020.0,CCAE
10380.0,12419.0,DOCENTE,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,480.0,,,,2020.0,CCM
10255.0,2166.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CT
10004.0,13038.0,DOCENTE,CONSULTOR / TUTOR,2020-04-01,2020-12-31,180.0,,,,2020.0,CCS
9620.0,12009.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,0.0,,,,2020.0,CCTA
10005.0,5032.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,96.0,,,,2020.0,CT
9644.0,174307.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,60.0,,,,2020.0,CCS
10025.0,11524.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCHLA
9804.0,41367.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,250.0,,,,2020.0,CT
9952.0,11204.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,90.0,,,,2020.0,CCHLA
10409.0,14487.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,305.0,,,,2020.0,CCHSA
10415.0,195727.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,15.0,,,,2020.0,CCA
10415.0,13778.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,15.0,,,,2020.0,CCA
9691.0,13522.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,250.0,,,,2020.0,CCS
9990.0,128927.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,48.0,0.0,0.0,,2020.0,CCHSA
10155.0,12789.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCJ
10259.0,11266.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,200.0,,,,2020.0,CCS
10245.0,14076.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,180.0,0.0,0.0,,2020.0,CCAE
10391.0,19175.0,DOCENTE,COLABORADOR(A),2020-04-01,2021-03-31,440.0,,,,2020.0,CCHLA
10237.0,12858.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCHLA
10222.0,12082.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCHLA
10116.0,255020.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-05-27,2020-12-31,320.0,,,,2020.0,CCHLA
10223.0,12096.0,DOCENTE,ORIENTADOR,2020-04-01,2020-12-31,1.0,,,,2020.0,CCTA
10231.0,11589.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,70.0,,,,2020.0,PRAC
10241.0,406472.0,DOCENTE,COLABORADOR(A),2020-03-01,2020-12-31,1.0,,,,2020.0,CCA
10257.0,11154.0,DOCENTE,COLABORADOR(A),2020-03-15,2021-03-31,12.0,,,,2020.0,CE
10244.0,39444.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,24.0,0.0,0.0,,2020.0,CE
10249.0,10472.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,125.0,,,,2020.0,CCEN
10286.0,144567.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCAE
10272.0,196798.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,68.0,,,,2020.0,CCS
10443.0,195760.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,32.0,,,,2020.0,CCM
10443.0,13977.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,32.0,,,,2020.0,CCM
10095.0,170681.0,DOCENTE,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,160.0,,,,2020.0,CTDR
10191.0,13604.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CT
10286.0,13876.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCAE
10115.0,21361.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,124.0,,,,2020.0,CCA
10292.0,13991.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCS
10175.0,100535.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,50.0,,,,2020.0,CE
10175.0,407399.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,20.0,,,,2020.0,CE
10282.0,12371.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,20.0,,,,2020.0,CCHLA
10282.0,220812.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,20.0,,,,2020.0,CCHLA
10292.0,14055.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,120.0,,,,2020.0,CCS
10292.0,13791.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,90.0,,,,2020.0,CCS
10039.0,13151.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,180.0,,,,2020.0,CCHSA
9890.0,12913.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,200.0,,,,2020.0,SUPERINTENDÊNCIA DE INFRAESTRUTURA
10263.0,505646.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,216.0,,,,2020.0,CT
9819.0,13055.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCS
10089.0,196802.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,240.0,,,,2020.0,CT
10307.0,8172.0,DOCENTE,MINISTRANTE,2020-04-01,2020-12-31,1.0,,,,2020.0,CCTA
10307.0,198275.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCTA
10100.0,12999.0,DOCENTE,ORIENTADOR,2020-04-01,2020-12-31,65.0,,,,2020.0,CT
10100.0,12121.0,DOCENTE,ORIENTADOR,2020-04-01,2020-12-31,65.0,,,,2020.0,CT
10327.0,511703.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,200.0,,,,2020.0,CCS
9996.0,461944.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,150.0,,,,2020.0,CCA
10065.0,213386.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,145.0,,,,2020.0,CTDR
10065.0,393805.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,70.0,,,,2020.0,CTDR
10316.0,13193.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCHLA
10309.0,13409.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCHSA
10326.0,5792.0,DOCENTE,COORDENADOR(A),2020-03-02,2020-12-31,65.0,0.0,0.0,,2020.0,CCS
9728.0,111480.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CTDR
9728.0,13437.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CTDR
10309.0,14016.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,24.0,,,,2020.0,CCHSA
9728.0,13537.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,420.0,0.0,0.0,,2020.0,CTDR
10340.0,405233.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,800.0,0.0,0.0,,2020.0,CCA
10309.0,14529.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,24.0,,,,2020.0,CCHSA
10136.0,9764.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,720.0,0.0,0.0,,2020.0,CCA
10326.0,468153.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-03-02,2020-12-31,85.0,,,,2020.0,CCS
10035.0,260345.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCSA
10332.0,13255.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,432.0,0.0,0.0,,2020.0,CI
10086.0,213357.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCAE
9748.0,12991.0,DOCENTE,COORDENADOR(A),2020-03-01,2020-12-31,410.0,0.0,0.0,,2020.0,CTDR
9861.0,19235.0,DOCENTE,COORDENADOR(A),2020-03-13,2020-12-14,218.0,0.0,0.0,,2020.0,CCS
10335.0,12084.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,30.0,0.0,0.0,,2020.0,CCA
10335.0,9314.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,12.0,,,,2020.0,CCA
10306.0,9838.0,DOCENTE,COLABORADOR(A),2020-03-01,2020-12-31,130.0,,,,2020.0,CCS
9941.0,336767.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CCS
10342.0,12116.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCSA
9782.0,9813.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,56.0,,,,2020.0,CCEN
9782.0,9175.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,28.0,,,,2020.0,CCEN
9782.0,117504.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,56.0,,,,2020.0,CCEN
9782.0,182664.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,56.0,,,,2020.0,CCEN
10314.0,510688.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,80.0,,,,2020.0,CCS
