id_projeto,id_pessoa,categoria_membro,funcao_membro,data_inicio,data_fim,ch_dedicada,ch_execucao,ch_preparacao,ch_semanal,ano,a,area
5767.0,131897.0,EXTERNO,COLABORADOR(A),2019-03-01,2019-12-31,20.0,,,,2019.0,CCS,Ciências da Saúde
10158.0,425370.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
9973.0,451808.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,580.0,,,,2020.0,HOSP,Ciências da Saúde
9886.0,492171.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
9886.0,120634.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
10158.0,42670.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
9972.0,112122.0,EXTERNO,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,230.0,,,,2020.0,CE,Ciências da Saúde
10441.0,382420.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-03-02,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
9827.0,369160.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CEAR,Engenharias
10096.0,10178.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,180.0,,,,2020.0,CCS,Ciências da Saúde
9827.0,14560.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CEAR,Engenharias
10441.0,488543.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-03-02,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
10328.0,454089.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-02,2020-12-31,10.0,,,,2020.0,CT,Engenharias
5767.0,415501.0,EXTERNO,COLABORADOR(A),2019-03-01,2019-12-31,24.0,,,,2019.0,CCS,Ciências da Saúde
6273.0,393259.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,30.0,,,,2019.0,CI,Multidisciplinar
6273.0,2830.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,30.0,,,,2019.0,CI,Multidisciplinar
6273.0,28307.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,30.0,,,,2019.0,CI,Multidisciplinar
10104.0,462781.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CE,Ciências Humanas
10534.0,454297.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,720.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
10060.0,520603.0,EXTERNO,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,1.0,,,,2020.0,CCS,Ciências da Saúde
9886.0,491301.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
9807.0,377722.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,42.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
9645.0,13040.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCS,Ciências da Saúde
9676.0,13127.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,4.0,,,,2020.0,CCS,Ciências da Saúde
9995.0,131897.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
10364.0,354083.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,844.0,,,,2020.0,CCS,Ciências da Saúde
9747.0,352872.0,DISCENTE,COLABORADOR(A),2020-05-04,2020-12-31,230.0,,,,2020.0,CCEN,Ciências Biológicas
9730.0,425489.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,720.0,,,,2020.0,CCM,Multidisciplinar
9807.0,174434.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,52.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
10101.0,449424.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS,Ciências da Saúde
9807.0,14440.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,52.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
10180.0,9234.0,EXTERNO,ORIENTADOR,2020-04-01,2020-12-31,622.0,,,,2020.0,CCHLA,Ciências Humanas
10061.0,391412.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCEN,Ciências da Saúde
10101.0,457909.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS,Ciências da Saúde
10101.0,450206.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS,Ciências da Saúde
10061.0,349509.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCEN,Ciências da Saúde
5889.0,11668.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,35.0,0.0,0.0,,2019.0,CCHLA,Ciências Sociais Aplicadas
5849.0,324591.0,DISCENTE,COLABORADOR(A),2019-03-01,2019-12-31,27.0,,,,2019.0,CCA,Ciências Agrárias
9737.0,332947.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,5.0,,,,2020.0,CCS,Ciências da Saúde
5849.0,451043.0,SERVIDOR,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,386.0,,,,2019.0,CCA,Ciências Agrárias
9827.0,484922.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,720.0,,,,2020.0,CEAR,Engenharias
10026.0,149655.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,60.0,,,,2020.0,CCS,Ciências da Saúde
10177.0,183956.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCA,Ciências Agrárias
10177.0,13450.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,180.0,,,,2020.0,CCA,Ciências Agrárias
10177.0,148658.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,90.0,,,,2020.0,CCA,Ciências Agrárias
9839.0,315011.0,SERVIDOR,ASSESSOR,2020-04-01,2020-12-31,40.0,,,,2020.0,CCM,Ciências da Saúde
10076.0,119359.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,8.0,,,,2020.0,CCHLA,Ciências Humanas
10076.0,126383.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,16.0,,,,2020.0,CCHLA,Ciências Humanas
10227.0,5994.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,PRAC,Ciências da Saúde
9703.0,13539.0,SERVIDOR,AUXILIAR TÉCNICO,2020-02-21,2020-11-23,2.0,,,,2020.0,CCM,Ciências da Saúde
9760.0,195860.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CTDR,Ciências Sociais Aplicadas
9973.0,346150.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,580.0,,,,2020.0,HOSP,Ciências da Saúde
10249.0,461329.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-16,2020-12-31,70.0,,,,2020.0,CCEN,Ciências Exatas e da Terra
10124.0,138380.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCS,Ciências da Saúde
9999.0,12935.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,360.0,0.0,0.0,,2020.0,CCA,Ciências Exatas e da Terra
10019.0,432078.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências Humanas
10071.0,255043.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,30.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
10101.0,427536.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCS,Ciências da Saúde
9769.0,500175.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências da Saúde
9973.0,454091.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,580.0,,,,2020.0,HOSP,Ciências da Saúde
10031.0,498048.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-03-02,2020-12-25,1.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
10071.0,452579.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
9767.0,422057.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
9922.0,412569.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências da Saúde
10170.0,10574.0,SERVIDOR,COLABORADOR(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCS,Ciências da Saúde
9973.0,452248.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,580.0,,,,2020.0,HOSP,Ciências da Saúde
10177.0,3405.0,SERVIDOR,AUXILIAR TÉCNICO,2020-04-01,2020-12-31,90.0,,,,2020.0,CCA,Ciências Agrárias
10200.0,14281.0,EXTERNO,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,100.0,,,,2020.0,CCTA,Multidisciplinar
10200.0,317222.0,DISCENTE,MONITOR(A),2020-04-01,2020-12-31,50.0,,,,2020.0,CCTA,Multidisciplinar
6274.0,367303.0,EXTERNO,COLABORADOR(A),2019-03-01,2019-12-31,120.0,,,,2019.0,CE,Ciências Humanas
10130.0,496343.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCTA,Ciências Sociais Aplicadas
6274.0,7848.0,SERVIDOR,COLABORADOR(A),2019-03-01,2019-12-31,120.0,,,,2019.0,CE,Ciências Humanas
9827.0,408874.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,320.0,0.0,0.0,,2020.0,CEAR,Engenharias
9860.0,324766.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,180.0,,,,2020.0,CE,Ciências Humanas
9767.0,395783.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,104.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
9827.0,454258.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-05-20,2020-12-31,280.0,,,,2020.0,CEAR,Engenharias
9715.0,12331.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,560.0,0.0,0.0,,2020.0,CCAE,Ciências Sociais Aplicadas
9889.0,501899.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências da Saúde
9719.0,169901.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCS,Ciências da Saúde
10024.0,369160.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,36.0,,,,2020.0,CEAR,Engenharias
10024.0,408874.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,36.0,,,,2020.0,CEAR,Engenharias
9767.0,356653.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,700.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
10127.0,454125.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CT,Engenharias
10385.0,13012.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CT,Ciências Sociais Aplicadas
9806.0,261015.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,190.0,,,,2020.0,CCA,Ciências da Saúde
10303.0,185944.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-06,2020-12-31,480.0,,,,2020.0,CCHLA,Ciências Sociais Aplicadas
9853.0,148580.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCEN,Multidisciplinar
2626.0,395323.0,DISCENTE,ALUNO(A) BOLSISTA,2018-07-02,2018-12-31,800.0,,,,2018.0,CCHLA,Ciências Sociais Aplicadas
2911.0,367219.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,72.0,,,,2018.0,CT,Engenharias
9793.0,520357.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CTDR,Ciências Agrárias
10200.0,457865.0,EXTERNO,MINISTRANTE,2020-04-01,2020-12-31,1.0,,,,2020.0,CCTA,Multidisciplinar
10388.0,164068.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCHSA,Ciências Humanas
9806.0,495222.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-15,2020-12-31,190.0,,,,2020.0,CCA,Ciências da Saúde
9960.0,382538.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,300.0,,,,2020.0,CCS,Ciências da Saúde
10303.0,492059.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-06,2020-07-10,144.0,,,,2020.0,CCHLA,Ciências Sociais Aplicadas
10147.0,14094.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CT,Engenharias
10147.0,12589.0,SERVIDOR,AUXILIAR TÉCNICO,2020-04-01,2020-12-31,320.0,,,,2020.0,CT,Engenharias
9960.0,415471.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,300.0,,,,2020.0,CCS,Ciências da Saúde
9857.0,459013.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,40.0,,,,2020.0,CCHLA,Ciências Humanas
10392.0,27105.0,EXTERNO,MINISTRANTE,2020-04-01,2020-12-31,320.0,,,,2020.0,CCEN,Ciências Humanas
9820.0,532977.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,500.0,,,,2020.0,CCS,Ciências da Saúde
9695.0,526889.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,300.0,,,,2020.0,CCS,Ciências da Saúde
9705.0,412847.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCS,Ciências da Saúde
9844.0,386085.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CCS,Ciências da Saúde
10429.0,200039.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
9864.0,520357.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,34.0,,,,2020.0,CTDR,Ciências Agrárias
6012.0,10178.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCS,Ciências da Saúde
6012.0,425984.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CCS,Ciências da Saúde
10158.0,463725.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10182.0,472506.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,10.0,,,,2020.0,CCS,Ciências da Saúde
10026.0,436867.0,EXTERNO,AUXILIAR TÉCNICO,2020-04-01,2020-12-31,60.0,,,,2020.0,CCS,Ciências da Saúde
10371.0,522539.0,EXTERNO,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,24.0,,,,2020.0,CCHSA,Ciências Humanas
10371.0,460054.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,282.0,,,,2020.0,CCHSA,Ciências Humanas
9960.0,319931.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,300.0,,,,2020.0,CCS,Ciências da Saúde
5858.0,367453.0,DISCENTE,ALUNO(A) BOLSISTA,2019-03-01,2019-09-30,240.0,,,,2019.0,CCS,Ciências da Saúde
10374.0,13836.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCAE,Ciências Sociais Aplicadas
10355.0,396698.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
9808.0,451277.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10377.0,416828.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,705.0,,,,2020.0,CCS,Ciências da Saúde
10467.0,14286.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
9658.0,485198.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências da Saúde
10472.0,375306.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,80.0,0.0,0.0,,2020.0,CCSA,Ciências Sociais Aplicadas
9864.0,453316.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,30.0,,,,2020.0,CTDR,Ciências Agrárias
9869.0,136620.0,DISCENTE,MONITOR(A),2020-06-09,2020-12-31,160.0,,,,2020.0,CCS,Ciências da Saúde
5782.0,322360.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-31,2019-12-31,500.0,,,,2019.0,CCAE,"Lingüística, Letras e Artes"
5782.0,13838.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,680.0,,,,2019.0,CCAE,"Lingüística, Letras e Artes"
10174.0,9211.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,380.0,,,,2020.0,"SUPERINTENDÊNCIA DO ENSINO BÁSICO, TÉCNICO E TECNOLÓGICO",Multidisciplinar
9945.0,392838.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,30.0,,,,2020.0,CCHLA,"Lingüística, Letras e Artes"
10467.0,428549.0,SERVIDOR,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
10504.0,422911.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,720.0,,,,2020.0,CE,Ciências Humanas
10377.0,455844.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,445.0,,,,2020.0,CCS,Ciências da Saúde
10377.0,395921.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,355.0,,,,2020.0,CCS,Ciências da Saúde
6243.0,194060.0,DISCENTE,COLABORADOR(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CBIOTEC,Multidisciplinar
6243.0,213352.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,400.0,0.0,0.0,,2019.0,CBIOTEC,Multidisciplinar
10062.0,423022.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CE,Ciências Humanas
10157.0,445440.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,48.0,,,,2020.0,CTDR,Ciências Agrárias
9974.0,205431.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,8.0,,,,2020.0,CCS,Ciências da Saúde
9783.0,255043.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,640.0,0.0,0.0,,2020.0,CCTA,"Lingüística, Letras e Artes"
5782.0,422703.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-31,2019-12-31,700.0,,,,2019.0,CCAE,"Lingüística, Letras e Artes"
10381.0,427376.0,EXTERNO,AUXILIAR TÉCNICO,2020-03-01,2020-12-31,1.0,,,,2020.0,CCS,Ciências da Saúde
9808.0,499926.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
9808.0,221399.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
9808.0,401134.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10182.0,463951.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,10.0,,,,2020.0,CCS,Ciências da Saúde
10182.0,454469.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,10.0,,,,2020.0,CCS,Ciências da Saúde
10381.0,185194.0,EXTERNO,COLABORADOR(A),2020-03-01,2020-12-31,36.0,,,,2020.0,CCS,Ciências da Saúde
10304.0,385227.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
9808.0,451808.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10092.0,387093.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCS,Ciências da Saúde
9768.0,124307.0,EXTERNO,MINISTRANTE,2020-07-28,2020-07-28,4.0,,,,2020.0,CCHLA,Ciências Sociais Aplicadas
5782.0,422682.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-31,2019-12-31,500.0,,,,2019.0,CCAE,"Lingüística, Letras e Artes"
9839.0,464920.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,60.0,,,,2020.0,CCM,Ciências da Saúde
9808.0,25369.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,150.0,,,,2020.0,CCM,Ciências da Saúde
10185.0,397046.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,336.0,,,,2020.0,CCHSA,Ciências Agrárias
9844.0,395413.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CCS,Ciências da Saúde
10072.0,495656.0,DISCENTE,COLABORADOR(A),2020-04-07,2020-12-31,60.0,,,,2020.0,CCHSA,Ciências Sociais Aplicadas
9808.0,256251.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10392.0,164068.0,EXTERNO,MINISTRANTE,2020-04-01,2020-12-31,320.0,,,,2020.0,CCEN,Ciências Humanas
10183.0,203987.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,80.0,,,,2020.0,CCHLA,Ciências Humanas
10065.0,19286.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,200.0,0.0,0.0,,2020.0,CTDR,Multidisciplinar
9793.0,5625.0,EXTERNO,CONSULTOR / TUTOR,2020-04-01,2020-12-31,110.0,,,,2020.0,CTDR,Ciências Agrárias
10158.0,487614.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10389.0,324951.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCA,Ciências da Saúde
10166.0,355443.0,EXTERNO,MINISTRANTE,2020-04-01,2020-12-31,480.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
9917.0,452853.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências da Saúde
10333.0,453460.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCM,Ciências da Saúde
10092.0,13669.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,36.0,,,,2020.0,CCS,Ciências da Saúde
9680.0,122329.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,10.0,,,,2020.0,CCEN,Multidisciplinar
9658.0,533310.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCS,Ciências da Saúde
10380.0,385691.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10004.0,395512.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências da Saúde
10386.0,9699.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,90.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
10219.0,453056.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-08,2020-06-05,2.0,,,,2020.0,CE,Multidisciplinar
9680.0,19331.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,5.0,,,,2020.0,CCEN,Multidisciplinar
10004.0,427376.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CCS,Ciências da Saúde
10004.0,13669.0,DOCENTE,CONSULTOR / TUTOR,2020-04-01,2020-12-31,72.0,,,,2020.0,CCS,Ciências da Saúde
10341.0,455228.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,200.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
10341.0,320535.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,200.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
10341.0,220791.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,480.0,0.0,0.0,,2020.0,CCSA,Ciências Sociais Aplicadas
9808.0,488543.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCM,Ciências da Saúde
10466.0,11894.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCHSA,Ciências Agrárias
10368.0,144754.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,190.0,,,,2020.0,CCEN,Multidisciplinar
9793.0,120998.0,SERVIDOR,AUXILIAR TÉCNICO,2020-04-01,2020-12-31,29.0,,,,2020.0,CTDR,Ciências Agrárias
10505.0,523916.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,20.0,,,,2020.0,CTDR,Ciências Agrárias
10467.0,485742.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,720.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
6143.0,140314.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,540.0,,,,2019.0,CCA,Ciências Agrárias
10146.0,353807.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,400.0,,,,2020.0,CCHLA,Ciências Humanas
10341.0,512076.0,SERVIDOR,COLABORADOR(A),2020-04-01,2020-12-31,240.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
